STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
          1;19370101;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.3;  -999;    -999;   -0.5;-999;    2.5;   -1.6;-999;eor
          1;19370102;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;  -999;    -999;    0.3;-999;    5.0;   -4.0;-999;eor
          1;19370103;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;  -999;    -999;    3.2;-999;    5.0;   -0.2;-999;eor
          1;19370104;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;  -999;    -999;    0.2;-999;    3.8;   -0.2;-999;eor
          1;19370105;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;  -999;    -999;    1.4;-999;    4.5;   -0.7;-999;eor
          1;19370106;-999;-999;-999;    5;   5.2;   7;-999;   0;   6.0;  -999;    -999;    0.2;-999;    2.0;   -2.4;-999;eor
          1;19370107;-999;-999;-999;    5;   3.6;   1;-999;   0;   6.3;  -999;    -999;    5.4;-999;    8.2;    0.6;-999;eor
          1;19370108;-999;-999;-999;    5;   0.8;   1;-999;   0;   4.7;  -999;    -999;    2.1;-999;    4.0;    1.4;-999;eor
          1;19370109;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  -999;    -999;   -1.6;-999;    1.6;   -3.4;-999;eor
          1;19370110;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;  -999;    -999;   -3.0;-999;    1.4;   -7.5;-999;eor
          1;19370111;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;  -999;    -999;   -3.3;-999;    0.4;   -7.4;-999;eor
          1;19370112;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;  -999;    -999;   -4.0;-999;    1.0;   -7.2;-999;eor
          1;19370113;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.7;  -999;    -999;   -2.4;-999;    2.4;   -7.2;-999;eor
          1;19370114;-999;-999;-999;    5;   3.7;   1;-999;   0;   6.3;  -999;    -999;   -1.3;-999;    0.0;   -4.5;-999;eor
          1;19370115;-999;-999;-999;    5;   5.5;   1;-999;   0;   8.0;  -999;    -999;    1.4;-999;    2.0;   -0.4;-999;eor
          1;19370116;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;  -999;    -999;    1.1;-999;    2.5;    0.5;-999;eor
          1;19370117;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.0;  -999;    -999;   -0.3;-999;    3.0;   -1.4;-999;eor
          1;19370118;-999;-999;-999;    5;   0.8;   1;-999;   0;   8.0;  -999;    -999;   -0.4;-999;    0.5;   -2.0;-999;eor
          1;19370119;-999;-999;-999;    5;  11.5;   1;-999;   0;   7.3;  -999;    -999;    3.0;-999;    5.6;    0.4;-999;eor
          1;19370120;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;  -999;    -999;    0.7;-999;    4.0;   -0.6;-999;eor
          1;19370121;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;  -999;    -999;   -1.4;-999;    3.0;   -4.4;-999;eor
          1;19370122;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;  -999;    -999;    1.6;-999;    6.4;   -1.4;-999;eor
          1;19370123;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.0;  -999;    -999;    0.4;-999;    6.2;   -2.2;-999;eor
          1;19370124;-999;-999;-999;    5;   0.2;   1;-999;   0;   5.0;  -999;    -999;   -2.6;-999;    1.3;   -3.2;-999;eor
          1;19370125;-999;-999;-999;    5;   0.8;   1;-999;   0;   7.3;  -999;    -999;   -1.4;-999;    0.0;   -3.2;-999;eor
          1;19370126;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;  -999;    -999;    1.0;-999;    8.6;   -3.4;-999;eor
          1;19370127;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;  -999;    -999;   -1.3;-999;    1.2;   -2.2;-999;eor
          1;19370128;-999;-999;-999;    5;   0.0;   7;-999;   0;   6.3;  -999;    -999;   -4.0;-999;   -1.6;   -4.6;-999;eor
          1;19370129;-999;-999;-999;    5;  10.0;   8;-999;   0;   8.0;  -999;    -999;   -1.3;-999;    0.6;   -5.0;-999;eor
          1;19370130;-999;-999;-999;    5;   0.0;   0;-999;   5;   4.7;  -999;    -999;    2.0;-999;    6.6;    0.5;-999;eor
          1;19370131;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;  -999;    -999;    3.9;-999;    9.5;    0.5;-999;eor
          1;19370201;-999;-999;-999;    5;  12.1;   1;-999;   0;   6.7;  -999;    -999;    3.5;-999;    5.5;    1.0;-999;eor
          1;19370202;-999;-999;-999;    5;   0.6;   1;-999;   0;   4.7;  -999;    -999;    3.0;-999;    7.2;    1.4;-999;eor
          1;19370203;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;  -999;    -999;    0.6;-999;    1.6;    0.4;-999;eor
          1;19370204;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;  -999;    -999;    1.4;-999;    6.4;   -0.4;-999;eor
          1;19370205;-999;-999;-999;    5;  13.6;   1;-999;   0;   6.0;  -999;    -999;    5.4;-999;    7.5;    0.3;-999;eor
          1;19370206;-999;-999;-999;    5;   3.0;   1;-999;   0;   5.3;  -999;    -999;    4.1;-999;    7.8;    2.4;-999;eor
          1;19370207;-999;-999;-999;    5;   3.8;   1;-999;   0;   5.0;  -999;    -999;    0.9;-999;    4.0;   -2.8;-999;eor
          1;19370208;-999;-999;-999;    5;   0.7;   1;-999;   0;   6.7;  -999;    -999;    5.1;-999;    8.0;   -0.8;-999;eor
          1;19370209;-999;-999;-999;    5;   0.8;   7;-999;   0;   5.0;  -999;    -999;    3.4;-999;    5.6;    2.0;-999;eor
          1;19370210;-999;-999;-999;    5;   6.8;   7;-999;   0;   5.3;  -999;    -999;    2.3;-999;    4.0;   -0.8;-999;eor
          1;19370211;-999;-999;-999;    5;   5.5;   7;-999;   0;   7.3;  -999;    -999;    1.0;-999;    3.4;    0.2;-999;eor
          1;19370212;-999;-999;-999;    5;   0.4;   7;-999;   6;   7.0;  -999;    -999;   -1.2;-999;    1.0;   -2.6;-999;eor
          1;19370213;-999;-999;-999;    5;   5.8;   7;-999;   2;   7.7;  -999;    -999;   -1.4;-999;    0.8;   -3.6;-999;eor
          1;19370214;-999;-999;-999;    5;   0.0;   0;-999;  10;   2.7;  -999;    -999;   -1.9;-999;    3.2;   -5.7;-999;eor
          1;19370215;-999;-999;-999;    5;   0.0;   0;-999;   4;   7.3;  -999;    -999;   -0.2;-999;    2.6;   -5.2;-999;eor
          1;19370216;-999;-999;-999;    5;   4.4;   1;-999;   0;   7.3;  -999;    -999;    2.2;-999;    4.7;   -3.0;-999;eor
          1;19370217;-999;-999;-999;    5;   1.6;   7;-999;   0;   6.3;  -999;    -999;    1.6;-999;    3.8;    0.8;-999;eor
          1;19370218;-999;-999;-999;    5;   0.0;   0;-999;   2;   6.3;  -999;    -999;    1.6;-999;    3.8;   -1.4;-999;eor
          1;19370219;-999;-999;-999;    5;   4.3;   8;-999;   0;   8.0;  -999;    -999;    2.3;-999;    4.5;   -1.6;-999;eor
          1;19370220;-999;-999;-999;    5;   0.0;   7;-999;   0;   7.3;  -999;    -999;    5.2;-999;    7.4;    3.4;-999;eor
          1;19370221;-999;-999;-999;    5;  12.7;   8;-999;   0;   7.3;  -999;    -999;    1.8;-999;    4.4;    0.4;-999;eor
          1;19370222;-999;-999;-999;    5;   2.9;   8;-999;   0;   8.0;  -999;    -999;    4.1;-999;    5.5;    0.5;-999;eor
          1;19370223;-999;-999;-999;    5;   3.6;   8;-999;   0;   5.7;  -999;    -999;   -0.6;-999;    5.3;   -1.4;-999;eor
          1;19370224;-999;-999;-999;    5;   4.2;   1;-999;   0;   6.0;  -999;    -999;    0.4;-999;    3.0;   -1.4;-999;eor
          1;19370225;-999;-999;-999;    5;   0.8;   1;-999;   0;   8.0;  -999;    -999;    5.4;-999;    6.5;    0.0;-999;eor
          1;19370226;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;  -999;    -999;    6.2;-999;    9.5;    2.7;-999;eor
          1;19370227;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;  -999;    -999;    8.9;-999;   14.4;    6.0;-999;eor
          1;19370228;-999;-999;-999;    5;   0.0;   1;-999;   0;   8.0;  -999;    -999;    0.0;-999;    8.2;   -1.6;-999;eor
          1;19370301;-999;-999;-999;    5;   1.4;   7;-999;   0;   4.7;  -999;    -999;   -0.8;-999;    3.6;   -2.4;-999;eor
          1;19370302;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;  -999;    -999;   -0.8;-999;    4.6;   -5.4;-999;eor
          1;19370303;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;  -999;    -999;   -0.7;-999;    0.6;   -1.2;-999;eor
          1;19370304;-999;-999;-999;    5;   2.0;   1;-999;   0;   8.0;  -999;    -999;    0.0;-999;    4.5;   -4.6;-999;eor
          1;19370305;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.7;  -999;    -999;    5.4;-999;   12.6;    0.4;-999;eor
          1;19370306;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;  -999;    -999;    2.0;-999;    5.0;    0.4;-999;eor
          1;19370307;-999;-999;-999;    5;   2.5;   8;-999;   0;   6.3;  -999;    -999;    3.8;-999;    8.6;   -2.0;-999;eor
          1;19370308;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  -999;    -999;    6.8;-999;   13.2;    2.2;-999;eor
          1;19370309;-999;-999;-999;    5;   0.6;   1;-999;   0;   5.3;  -999;    -999;    6.6;-999;   12.0;    2.2;-999;eor
          1;19370310;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;  -999;    -999;    2.1;-999;    6.4;    0.6;-999;eor
          1;19370311;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;  -999;    -999;    2.7;-999;    9.5;   -4.0;-999;eor
          1;19370312;-999;-999;-999;    5;   0.9;   1;-999;   0;   4.7;  -999;    -999;    3.0;-999;    7.0;    1.6;-999;eor
          1;19370313;-999;-999;-999;    5;   3.8;   1;-999;   0;   6.0;  -999;    -999;    5.0;-999;    7.5;    0.0;-999;eor
          1;19370314;-999;-999;-999;    5;   1.9;   1;-999;   0;   4.7;  -999;    -999;    4.9;-999;    9.2;    2.6;-999;eor
          1;19370315;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;  -999;    -999;    3.3;-999;    8.7;    2.2;-999;eor
          1;19370316;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.7;  -999;    -999;    3.0;-999;    9.0;   -2.4;-999;eor
          1;19370317;-999;-999;-999;    5;   4.0;   1;-999;   0;   6.3;  -999;    -999;    6.5;-999;   11.6;    1.8;-999;eor
          1;19370318;-999;-999;-999;    5;  39.1;   1;-999;   0;   8.0;  -999;    -999;    6.0;-999;    6.8;    4.8;-999;eor
          1;19370319;-999;-999;-999;    5;  18.2;   1;-999;   0;   7.3;  -999;    -999;    6.8;-999;   11.0;    5.2;-999;eor
          1;19370320;-999;-999;-999;    5;  22.6;   8;-999;   0;   8.0;  -999;    -999;    2.0;-999;    6.3;    0.5;-999;eor
          1;19370321;-999;-999;-999;    5;   5.0;   1;-999;   0;   5.0;  -999;    -999;    2.2;-999;    7.4;    0.5;-999;eor
          1;19370322;-999;-999;-999;    5;   7.5;   8;-999;   0;   6.7;  -999;    -999;    4.3;-999;    7.2;   -0.4;-999;eor
          1;19370323;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.7;  -999;    -999;    4.2;-999;    8.2;    0.7;-999;eor
          1;19370324;-999;-999;-999;    5;   2.0;   8;-999;   0;   7.3;  -999;    -999;    2.7;-999;    4.2;    1.6;-999;eor
          1;19370325;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;  -999;    -999;    2.5;-999;    6.5;    0.4;-999;eor
          1;19370326;-999;-999;-999;    5;   0.8;   1;-999;   0;   6.0;  -999;    -999;    2.4;-999;    5.4;    0.8;-999;eor
          1;19370327;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;  -999;    -999;    0.6;-999;    6.4;   -1.2;-999;eor
          1;19370328;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  -999;    -999;    2.2;-999;    8.6;   -3.6;-999;eor
          1;19370329;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;  -999;    -999;    3.4;-999;    6.5;   -0.5;-999;eor
          1;19370330;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.0;  -999;    -999;    2.2;-999;    3.8;    0.6;-999;eor
          1;19370331;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;  -999;    -999;    3.2;-999;    5.2;    1.7;-999;eor
          1;19370401;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;  -999;    -999;    6.6;-999;   12.0;    1.5;-999;eor
          1;19370402;-999;-999;-999;    5;   0.2;   1;-999;   0;   5.0;  -999;    -999;    7.8;-999;   14.5;   -0.6;-999;eor
          1;19370403;-999;-999;-999;    5;   2.4;   1;-999;   0;   6.0;  -999;    -999;    8.8;-999;   13.0;    7.2;-999;eor
          1;19370404;-999;-999;-999;    5;   1.4;   1;-999;   0;   8.0;  -999;    -999;    7.6;-999;   10.0;    5.8;-999;eor
          1;19370405;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;  -999;    -999;   10.0;-999;   16.0;    3.2;-999;eor
          1;19370406;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;  -999;    -999;   10.2;-999;   16.0;    3.0;-999;eor
          1;19370407;-999;-999;-999;    5;   3.6;   1;-999;   0;   7.0;  -999;    -999;   10.4;-999;   14.6;    6.6;-999;eor
          1;19370408;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;  -999;    -999;   10.8;-999;   14.6;    6.6;-999;eor
          1;19370409;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  -999;    -999;   10.6;-999;   17.0;    4.7;-999;eor
          1;19370410;-999;-999;-999;    5;   0.9;   1;-999;   0;   5.3;  -999;    -999;   11.2;-999;   15.7;    5.7;-999;eor
          1;19370411;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  -999;    -999;    8.4;-999;   14.5;    4.5;-999;eor
          1;19370412;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;  -999;    -999;   11.4;-999;   18.0;    2.6;-999;eor
          1;19370413;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.0;  -999;    -999;   12.8;-999;   17.6;    8.2;-999;eor
          1;19370414;-999;-999;-999;    5;  28.2;   1;-999;   0;   8.0;  -999;    -999;    7.6;-999;   13.2;    6.6;-999;eor
          1;19370415;-999;-999;-999;    5;   1.7;   1;-999;   0;   7.3;  -999;    -999;    8.6;-999;    9.8;    7.0;-999;eor
          1;19370416;-999;-999;-999;    5;   9.0;   1;-999;   0;   8.0;  -999;    -999;    7.4;-999;   10.8;    6.0;-999;eor
          1;19370417;-999;-999;-999;    5;   0.4;   1;-999;   0;   5.7;  -999;    -999;    6.3;-999;    9.8;    4.8;-999;eor
          1;19370418;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.3;  -999;    -999;    4.9;-999;    9.0;    3.0;-999;eor
          1;19370419;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.0;  -999;    -999;    4.8;-999;    9.8;    0.0;-999;eor
          1;19370420;-999;-999;-999;    5;   5.8;   1;-999;   0;   4.7;  -999;    -999;    7.9;-999;   12.6;    2.0;-999;eor
          1;19370421;-999;-999;-999;    5;   1.8;   1;-999;   0;   3.3;  -999;    -999;    5.5;-999;   10.4;    2.4;-999;eor
          1;19370422;-999;-999;-999;    5;   5.4;   1;-999;   0;   8.0;  -999;    -999;    4.7;-999;    7.4;    0.6;-999;eor
          1;19370423;-999;-999;-999;    5;   3.6;   1;-999;   0;   7.0;  -999;    -999;    8.7;-999;   11.5;    5.0;-999;eor
          1;19370424;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;  -999;    -999;    6.3;-999;   12.2;    4.6;-999;eor
          1;19370425;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;  -999;    -999;    4.8;-999;    8.6;    1.4;-999;eor
          1;19370426;-999;-999;-999;    5;   6.7;   8;-999;   0;   7.0;  -999;    -999;    3.9;-999;    6.6;    1.6;-999;eor
          1;19370427;-999;-999;-999;    5;   2.3;   1;-999;   0;   7.3;  -999;    -999;    4.1;-999;    7.4;    2.0;-999;eor
          1;19370428;-999;-999;-999;    5;   0.7;   1;-999;   0;   6.3;  -999;    -999;    6.0;-999;   10.4;    3.4;-999;eor
          1;19370429;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;  -999;    -999;    9.4;-999;   14.2;    4.8;-999;eor
          1;19370430;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;  -999;    -999;    8.7;-999;   13.8;    4.2;-999;eor
          1;19370501;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;  -999;    -999;   10.3;-999;   14.5;    5.7;-999;eor
          1;19370502;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.7;  -999;    -999;   13.7;-999;   17.8;    8.4;-999;eor
          1;19370503;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;  -999;    -999;   12.7;-999;   19.2;    7.2;-999;eor
          1;19370504;-999;-999;-999;    5;  22.0;   1;-999;   0;   7.3;  -999;    -999;   10.4;-999;   16.2;    7.6;-999;eor
          1;19370505;-999;-999;-999;    5;   2.7;   1;-999;   0;   8.0;  -999;    -999;    9.4;-999;   11.6;    8.6;-999;eor
          1;19370506;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;  -999;    -999;   10.7;-999;   16.0;    3.5;-999;eor
          1;19370507;-999;-999;-999;    5;   0.4;   1;-999;   0;   2.0;  -999;    -999;   11.0;-999;   17.5;    2.2;-999;eor
          1;19370508;-999;-999;-999;    5;  17.0;   1;-999;   0;   5.7;  -999;    -999;    9.6;-999;   16.6;    8.6;-999;eor
          1;19370509;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;  -999;    -999;   11.6;-999;   16.6;    5.2;-999;eor
          1;19370510;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.3;  -999;    -999;   14.8;-999;   21.2;    6.4;-999;eor
          1;19370511;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.7;  -999;    -999;   13.8;-999;   19.2;   11.2;-999;eor
          1;19370512;-999;-999;-999;    5;   6.0;   1;-999;   0;   5.0;  -999;    -999;   13.0;-999;   19.0;    9.8;-999;eor
          1;19370513;-999;-999;-999;    5;   6.1;   1;-999;   0;   7.3;  -999;    -999;    9.0;-999;   12.6;    8.6;-999;eor
          1;19370514;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  -999;    -999;   10.2;-999;   18.6;    2.6;-999;eor
          1;19370515;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;  -999;    -999;   14.7;-999;   21.4;    6.6;-999;eor
          1;19370516;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;  -999;    -999;   14.7;-999;   23.0;   10.6;-999;eor
          1;19370517;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;  -999;    -999;   15.8;-999;   23.5;    8.5;-999;eor
          1;19370518;-999;-999;-999;    5;   1.4;   1;-999;   0;   6.0;  -999;    -999;   15.0;-999;   23.0;   12.4;-999;eor
          1;19370519;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;  -999;    -999;   15.8;-999;   22.4;    8.4;-999;eor
          1;19370520;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.7;  -999;    -999;   20.8;-999;   25.0;    9.8;-999;eor
          1;19370521;-999;-999;-999;    5;   8.5;   1;-999;   0;   5.3;  -999;    -999;   13.0;-999;   22.8;    9.8;-999;eor
          1;19370522;-999;-999;-999;    5;   0.6;   1;-999;   0;   6.7;  -999;    -999;   12.3;-999;   16.0;    9.0;-999;eor
          1;19370523;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;  -999;    -999;   15.5;-999;   21.4;    6.7;-999;eor
          1;19370524;-999;-999;-999;    5;   0.2;   1;-999;   0;   0.7;  -999;    -999;   17.5;-999;   24.5;    8.0;-999;eor
          1;19370525;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;  -999;    -999;   20.4;-999;   27.5;    8.2;-999;eor
          1;19370526;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.0;  -999;    -999;   20.6;-999;   28.2;   11.6;-999;eor
          1;19370527;-999;-999;-999;    5;  25.0;   1;-999;   0;   6.3;  -999;    -999;   17.9;-999;   22.7;   13.4;-999;eor
          1;19370528;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.0;  -999;    -999;   18.3;-999;   24.0;   14.6;-999;eor
          1;19370529;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;  -999;    -999;   19.3;-999;   25.5;   11.8;-999;eor
          1;19370530;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  -999;    -999;   20.6;-999;   27.8;   10.0;-999;eor
          1;19370531;-999;-999;-999;    5;   1.5;   1;-999;   0;   4.7;  -999;    -999;   18.2;-999;   27.8;   11.0;-999;eor
          1;19370601;-999;-999;-999;    5;  17.2;   1;-999;   0;   8.0;  -999;    -999;   15.0;-999;   18.6;   12.4;-999;eor
          1;19370602;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;  -999;    -999;   14.2;-999;   19.6;   12.2;-999;eor
          1;19370603;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;  -999;    -999;   15.7;-999;   20.6;    9.6;-999;eor
          1;19370604;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;  -999;    -999;   18.0;-999;   25.2;    6.6;-999;eor
          1;19370605;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.7;  -999;    -999;   20.2;-999;   27.6;    9.6;-999;eor
          1;19370606;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;  -999;    -999;   20.9;-999;   29.4;   15.6;-999;eor
          1;19370607;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;  -999;    -999;   19.9;-999;   26.5;   11.5;-999;eor
          1;19370608;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;  -999;    -999;   18.4;-999;   25.2;   14.4;-999;eor
          1;19370609;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.7;  -999;    -999;   23.2;-999;   29.8;   13.6;-999;eor
          1;19370610;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;  -999;    -999;   23.7;-999;   32.0;   15.2;-999;eor
          1;19370611;-999;-999;-999;    5;   0.0;   0;-999;   0;   2.3;  -999;    -999;   23.7;-999;   32.8;   15.2;-999;eor
          1;19370612;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;  -999;    -999;   21.6;-999;   28.0;   15.6;-999;eor
          1;19370613;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.3;  -999;    -999;   24.2;-999;   30.0;   15.2;-999;eor
          1;19370614;-999;-999;-999;    5;  13.2;   1;-999;   0;   4.3;  -999;    -999;   20.2;-999;   26.6;   15.4;-999;eor
          1;19370615;-999;-999;-999;    5;   0.8;   1;-999;   0;   4.0;  -999;    -999;   15.8;-999;   21.7;   12.7;-999;eor
          1;19370616;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.3;  -999;    -999;   12.7;-999;   16.0;   10.0;-999;eor
          1;19370617;-999;-999;-999;    5;   5.7;   1;-999;   0;   4.0;  -999;    -999;   10.6;-999;   17.0;    7.7;-999;eor
          1;19370618;-999;-999;-999;    5;   0.8;   1;-999;   0;   4.0;  -999;    -999;   12.6;-999;   19.4;    4.6;-999;eor
          1;19370619;-999;-999;-999;    5;  10.1;   1;-999;   0;   4.3;  -999;    -999;   12.0;-999;   20.2;    5.6;-999;eor
          1;19370620;-999;-999;-999;    5;  11.0;   1;-999;   0;   4.7;  -999;    -999;    9.6;-999;   16.5;    7.8;-999;eor
          1;19370621;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;  -999;    -999;   12.4;-999;   18.2;    7.4;-999;eor
          1;19370622;-999;-999;-999;    5;   0.0;   0;-999;   0;   0.7;  -999;    -999;   14.0;-999;   22.2;    5.0;-999;eor
          1;19370623;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.3;  -999;    -999;   19.9;-999;   27.7;    9.7;-999;eor
          1;19370624;-999;-999;-999;    5;   1.5;   1;-999;   0;   4.0;  -999;    -999;   17.8;-999;   25.8;   12.6;-999;eor
          1;19370625;-999;-999;-999;    5;   5.5;   1;-999;   0;   4.7;  -999;    -999;   18.2;-999;   22.6;   13.4;-999;eor
          1;19370626;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;  -999;    -999;   18.7;-999;   22.4;   12.6;-999;eor
          1;19370627;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.0;  -999;    -999;   20.2;-999;   24.4;   15.4;-999;eor
          1;19370628;-999;-999;-999;    5;   1.8;   1;-999;   0;   5.3;  -999;    -999;   16.2;-999;   20.4;   14.2;-999;eor
          1;19370629;-999;-999;-999;    5;  14.3;   1;-999;   0;   7.3;  -999;    -999;   13.1;-999;   14.6;   11.8;-999;eor
          1;19370630;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.0;  -999;    -999;   11.3;-999;   14.0;    9.2;-999;eor
          1;19370701;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;  -999;    -999;   14.5;-999;   19.4;    5.7;-999;eor
          1;19370702;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;  -999;    -999;   18.8;-999;   25.0;    8.4;-999;eor
          1;19370703;-999;-999;-999;    5;   0.0;   0;-999;   0;   1.0;  -999;    -999;   21.0;-999;   27.4;    8.4;-999;eor
          1;19370704;-999;-999;-999;    5;   0.3;   1;-999;   0;   3.3;  -999;    -999;   19.0;-999;   28.5;   12.7;-999;eor
          1;19370705;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;  -999;    -999;   19.0;-999;   25.0;   14.6;-999;eor
          1;19370706;-999;-999;-999;    5;   0.0;   0;-999;   0;   4.7;  -999;    -999;   19.9;-999;   26.4;   13.8;-999;eor
          1;19370707;-999;-999;-999;    5;   2.3;   1;-999;   0;   4.0;  -999;    -999;   19.0;-999;   24.7;   13.2;-999;eor
          1;19370708;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;  -999;    -999;   18.8;-999;   25.0;   11.6;-999;eor
          1;19370709;-999;-999;-999;    5;   0.5;   1;-999;   0;   4.0;  -999;    -999;   17.2;-999;   23.6;   10.6;-999;eor
          1;19370710;-999;-999;-999;    5;   1.6;   1;-999;   0;   5.3;  -999;    -999;   14.4;-999;   19.6;   11.8;-999;eor
          1;19370711;-999;-999;-999;    5;   3.2;   1;-999;   0;   6.3;  -999;    -999;   11.8;-999;   15.7;    9.0;-999;eor
          1;19370712;-999;-999;-999;    5;   5.3;   1;-999;   0;   6.7;  -999;    -999;   13.7;-999;   16.6;    9.0;-999;eor
          1;19370713;-999;-999;-999;    5;   2.9;   1;-999;   0;   6.3;  -999;    -999;   15.8;-999;   18.4;   12.8;-999;eor
          1;19370714;-999;-999;-999;    5;   0.0;   0;-999;   0;   3.7;  -999;    -999;   19.0;-999;   25.6;   14.6;-999;eor
          1;19370715;-999;-999;-999;    5;   6.5;   1;-999;   0;   3.3;  -999;    -999;   19.6;-999;   29.6;   13.4;-999;eor
          1;19370716;-999;-999;-999;    5;  16.6;   1;-999;   0;   6.7;  -999;    -999;   12.4;-999;   17.4;   10.2;-999;eor
